acc,precision,f1,recall,nclust,sliding,k,t
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,2,2,1,28034.989999999998
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,2,2,2,27646.071
0.3548387096774194,0.3548387096774194,0.35483870967741943,0.3548387096774194,2,2,10,27810.694000000003
0.3548387096774194,0.3548387096774194,0.35483870967741943,0.3548387096774194,2,2,50,28388.179
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,2,3,1,26945.504
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,2,3,2,26424.051
0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644,2,3,10,26834.989
0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,2,3,50,26955.662
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,2,5,1,24421.143
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,2,5,2,25632.284
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,2,5,10,25716.156000000003
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,2,5,50,24386.989999999998
0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,5,2,1,28489.989
0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,5,2,2,29250.998
0.3548387096774194,0.3548387096774194,0.35483870967741943,0.3548387096774194,5,2,10,28750.981
0.3548387096774194,0.3548387096774194,0.35483870967741943,0.3548387096774194,5,2,50,29051.994
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,5,3,1,28639.982
0.3548387096774194,0.3548387096774194,0.35483870967741943,0.3548387096774194,5,3,2,27693.994
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,5,3,10,27688.014
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,5,3,50,27609.97
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,5,5,1,25508.989
0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,5,5,2,25231.989
0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,5,5,10,24921.0
0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,5,5,50,25203.985
0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,20,2,1,31868.99
0.2903225806451613,0.2903225806451613,0.2903225806451613,0.2903225806451613,20,2,2,31934.991
0.25806451612903225,0.25806451612903225,0.25806451612903225,0.25806451612903225,20,2,10,32180.982
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,20,2,50,31825.988
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,20,3,1,30661.988999999998
0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,20,3,2,30801.987
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,20,3,10,30808.987
0.45161290322580644,0.45161290322580644,0.45161290322580644,0.45161290322580644,20,3,50,30663.491
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,20,5,1,27973.987999999998
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,20,5,2,28139.186999999998
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,20,5,10,29101.514
0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,20,5,50,28253.201
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,100,2,1,50022.095
0.3548387096774194,0.3548387096774194,0.35483870967741943,0.3548387096774194,100,2,2,48949.645000000004
0.3548387096774194,0.3548387096774194,0.35483870967741943,0.3548387096774194,100,2,10,48745.528
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,100,2,50,48645.31
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,100,3,1,47041.414000000004
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,100,3,2,47274.916000000005
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,100,3,10,47488.293000000005
0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,100,3,50,47250.399
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,100,5,1,44436.626000000004
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,100,5,2,44722.649999999994
0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,100,5,10,44834.998999999996
0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,100,5,50,44612.036
